1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
5,8,13136,15,1,4,14,1,4,0,0,0,20,38,0
3,8,1904,11,15,4,14,1,4,0,0,0,20,38,0
1,3,21132,11,15,4,5,2,4,0,0,0,20,38,0
5,3,2436,11,15,4,0,3,4,0,0,0,20,38,0
2,3,13497,11,15,4,0,3,4,0,0,0,20,38,0
2,3,9697,15,1,4,3,3,4,0,0,0,20,38,0
1,3,16289,0,12,4,7,3,4,0,0,0,20,38,0
3,3,19678,15,1,4,11,3,4,0,0,0,20,38,0
6,3,20641,15,1,4,11,3,4,0,0,0,20,38,0
1,3,3795,11,15,4,11,3,4,0,0,0,20,38,0
2,8,2359,11,15,4,14,3,4,0,0,0,20,38,0
28,3,6399,11,15,0,0,4,4,0,0,0,20,38,0
1,3,58,1,13,4,7,4,4,0,0,0,20,38,0
11,3,10535,11,15,4,7,4,4,0,0,0,20,38,0
40,3,5479,11,15,0,11,4,4,0,0,0,20,38,0
19,8,6269,11,15,0,14,4,4,0,0,0,20,38,0
15,8,14032,11,15,0,14,4,4,0,0,0,20,38,0
32,8,6474,15,1,6,14,4,4,0,0,0,20,38,0
26,1,21273,9,4,2,9,5,4,0,0,0,20,38,0
17,3,17934,15,1,4,2,1,2,1,0,0,20,38,0
8,3,4020,11,15,4,6,1,2,1,0,0,20,38,0
9,3,542,11,15,4,5,3,2,1,0,0,20,38,0
17,3,1102,7,3,2,0,0,4,1,0,0,20,38,0
5,3,6696,15,1,2,5,0,4,1,0,0,20,38,0
54,6,13006,14,6,2,7,0,4,1,0,0,20,38,0
54,6,9870,11,15,2,10,0,4,1,0,0,20,38,0
49,3,16645,15,1,2,11,0,4,1,0,0,20,38,0
43,3,6849,11,15,2,13,0,4,1,0,0,20,38,0
53,8,2704,11,15,2,14,0,4,1,0,0,20,38,0
34,8,3609,11,15,2,14,0,4,1,0,0,20,38,0
25,3,7113,15,1,4,4,1,4,1,0,0,20,38,0
48,3,10116,12,5,0,11,1,4,1,0,0,20,38,0
2,3,10388,15,1,4,0,3,4,1,0,0,20,38,0
21,3,18048,11,15,0,2,3,4,1,0,0,20,38,0
23,3,5383,11,15,4,2,3,4,1,0,0,20,38,0
8,3,15624,11,15,4,2,3,4,1,0,0,20,38,0
6,3,9470,9,4,4,3,3,4,1,0,0,20,38,0
3,3,17453,6,11,4,5,3,4,1,0,0,20,38,0
39,3,8560,11,15,4,5,3,4,1,0,0,20,38,0
3,3,12086,11,15,4,5,3,4,1,0,0,20,38,0
3,3,13715,11,15,4,5,3,4,1,0,0,20,38,0
2,3,19521,11,15,4,5,3,4,1,0,0,20,38,0
33,3,5857,15,1,0,7,3,4,1,0,0,20,38,0
1,3,21073,15,1,4,11,3,4,1,0,0,20,38,0
0,3,17123,1,13,4,11,3,4,1,0,0,20,38,0
2,8,14418,2,14,4,14,3,4,1,0,0,20,38,0
64,4,12300,0,12,2,3,5,4,0,57,0,20,38,0
42,3,8001,1,13,2,7,5,4,0,77,0,20,38,0
3,3,974,15,1,4,0,3,4,0,0,25,20,38,0
4,3,9987,15,1,4,11,3,4,0,0,32,20,38,0
38,3,6381,11,15,0,0,1,4,0,0,0,21,38,0
3,3,16689,15,1,0,7,3,4,0,0,0,21,38,0
5,8,8349,15,1,4,14,3,4,0,0,0,21,38,0
13,3,17764,11,15,5,3,4,4,0,0,0,21,38,0
38,3,6021,0,12,4,7,1,4,1,0,0,21,38,0
49,3,3306,11,15,4,7,2,2,0,0,0,22,38,0
47,3,15227,15,1,6,3,1,4,0,0,0,22,38,0
46,5,10428,4,9,4,11,1,4,0,0,0,22,38,0
19,3,14505,8,2,4,12,1,4,0,0,0,22,38,0
46,8,12845,12,5,4,14,1,4,0,0,0,22,38,0
57,8,21332,15,1,6,14,1,4,0,0,0,22,38,0
5,3,7207,11,15,3,7,3,4,0,0,0,22,38,0
1,3,4037,0,12,4,7,3,4,0,0,0,22,38,0
5,5,13905,15,1,4,9,3,4,0,0,0,22,38,0
4,8,637,15,1,4,14,3,4,0,0,0,22,38,0
4,8,5000,15,1,4,14,3,4,0,0,0,22,38,0
11,8,5530,7,3,1,14,5,4,0,0,0,22,38,0
65,8,19204,15,1,6,14,1,0,1,0,0,22,38,0
44,3,21159,11,15,2,0,0,4,1,0,0,22,38,0
53,5,6360,11,15,2,3,0,4,1,0,0,22,38,0
27,3,5912,9,4,2,9,0,4,1,0,0,22,38,0
52,3,16955,14,6,2,9,0,4,1,0,0,22,38,0
28,5,4099,8,2,2,10,0,4,1,0,0,22,38,0
54,8,6482,7,3,2,14,0,4,1,0,0,22,38,0
55,8,6353,9,4,2,14,0,4,1,0,0,22,38,0
61,8,21101,9,4,2,14,0,4,1,0,0,22,38,0
56,8,14000,1,13,2,14,0,4,1,0,0,22,38,0
47,3,12632,11,15,4,3,1,4,1,0,0,22,38,0
50,8,17205,5,10,0,14,1,4,1,0,0,22,38,0
55,8,8286,15,1,3,14,1,4,1,0,0,22,38,0
65,8,17907,11,15,4,14,1,4,1,0,0,22,38,0
1,3,1084,1,13,4,9,2,4,1,0,0,22,38,0
2,3,11757,15,1,4,7,3,4,1,0,0,22,38,0
14,3,4707,7,3,4,9,3,4,1,0,0,22,38,0
2,3,5701,11,15,4,11,3,4,1,0,0,22,38,0
50,8,3934,11,15,6,14,4,4,1,0,0,22,38,0
1,3,14841,11,15,4,10,3,4,1,66,0,22,38,0
58,5,11376,10,7,2,9,0,4,1,90,0,22,38,0
40,3,3340,5,10,6,11,2,4,0,0,17,22,38,0
50,8,7153,1,13,2,14,0,4,1,0,85,22,38,0
43,3,12389,15,1,5,13,1,0,0,0,0,23,38,0
6,8,19390,8,2,4,14,1,0,0,0,0,23,38,0
3,3,920,15,1,4,0,3,1,0,0,0,23,38,0
11,3,20082,9,4,4,0,3,1,0,0,0,23,38,0
2,5,20248,11,15,4,0,3,1,0,0,0,23,38,0
40,1,7848,11,15,0,5,1,2,0,0,0,23,38,0
18,3,5201,15,1,4,6,1,2,0,0,0,23,38,0
34,3,2806,5,10,5,6,1,2,0,0,0,23,38,0
20,3,5786,11,15,0,7,1,2,0,0,0,23,38,0
4,3,4068,15,1,4,7,1,2,0,0,0,23,38,0
5,3,17151,15,1,4,7,1,2,0,0,0,23,38,0
35,3,4179,6,11,5,7,1,2,0,0,0,23,38,0
49,3,8150,6,11,5,7,1,2,0,0,0,23,38,0
42,3,4028,0,12,5,8,1,2,0,0,0,23,38,0
40,3,7891,3,8,6,8,1,2,0,0,0,23,38,0
1,6,17614,11,15,4,11,1,2,0,0,0,23,38,0
62,8,3480,11,15,6,14,1,2,0,0,0,23,38,0
7,3,3993,11,15,4,6,2,2,0,0,0,23,38,0
34,3,14863,11,15,0,7,2,2,0,0,0,23,38,0
10,3,7979,11,15,4,7,2,2,0,0,0,23,38,0
3,3,10322,9,4,4,11,2,2,0,0,0,23,38,0
10,3,14575,15,1,4,7,3,2,0,0,0,23,38,0
6,3,3216,9,4,4,7,3,2,0,0,0,23,38,0
11,3,3871,0,12,4,7,3,2,0,0,0,23,38,0
4,3,10669,11,15,4,7,3,2,0,0,0,23,38,0
18,3,3317,11,15,5,7,3,2,0,0,0,23,38,0
4,3,16336,15,1,4,11,3,2,0,0,0,23,38,0
0,3,10759,1,13,4,11,3,2,0,0,0,23,38,0
27,3,11892,0,12,3,0,4,2,0,0,0,23,38,0
5,3,3028,15,1,4,0,4,2,0,0,0,23,38,0
9,3,19412,11,15,4,0,4,2,0,0,0,23,38,0
23,3,3528,15,1,0,2,4,2,0,0,0,23,38,0
15,5,13292,9,4,0,3,4,2,0,0,0,23,38,0
22,6,7711,15,1,5,3,4,2,0,0,0,23,38,0
20,3,10255,11,15,4,5,4,2,0,0,0,23,38,0
34,3,280,1,13,0,7,4,2,0,0,0,23,38,0
20,3,11416,11,15,0,7,4,2,0,0,0,23,38,0
5,3,17854,15,1,4,7,4,2,0,0,0,23,38,0
6,3,2210,6,11,4,7,4,2,0,0,0,23,38,0
20,3,5786,11,15,4,7,4,2,0,0,0,23,38,0
21,3,17442,11,15,4,7,4,2,0,0,0,23,38,0
27,3,15614,1,13,5,7,4,2,0,0,0,23,38,0
19,3,2314,11,15,5,7,4,2,0,0,0,23,38,0
12,3,9994,11,15,5,7,4,2,0,0,0,23,38,0
42,1,5704,0,12,6,7,4,2,0,0,0,23,38,0
27,3,6023,11,15,6,7,4,2,0,0,0,23,38,0
17,3,14363,11,15,0,8,4,2,0,0,0,23,38,0
28,3,12259,11,15,4,8,4,2,0,0,0,23,38,0
21,3,14607,11,15,5,8,4,2,0,0,0,23,38,0
25,1,7777,9,4,0,9,4,2,0,0,0,23,38,0
20,5,10464,1,13,0,9,4,2,0,0,0,23,38,0
22,3,18183,15,1,0,10,4,2,0,0,0,23,38,0
38,3,5738,7,3,0,11,4,2,0,0,0,23,38,0
15,3,16937,11,15,0,11,4,2,0,0,0,23,38,0
3,3,7108,15,1,4,11,4,2,0,0,0,23,38,0
10,3,3122,11,15,4,11,4,2,0,0,0,23,38,0
2,3,13358,11,15,4,11,4,2,0,0,0,23,38,0
34,5,2898,7,3,0,13,4,2,0,0,0,23,38,0
14,3,7296,11,15,4,13,4,2,0,0,0,23,38,0
21,3,10582,11,15,5,13,4,2,0,0,0,23,38,0
31,8,3472,15,1,0,14,4,2,0,0,0,23,38,0
21,8,13993,5,10,0,14,4,2,0,0,0,23,38,0
11,8,14412,11,15,5,14,4,2,0,0,0,23,38,0
36,8,12549,4,9,6,14,4,2,0,0,0,23,38,0
16,3,17339,9,4,2,0,5,2,0,0,0,23,38,0
25,3,12117,15,1,2,7,5,2,0,0,0,23,38,0
13,3,15206,1,13,2,7,5,2,0,0,0,23,38,0
30,3,992,11,15,2,7,5,2,0,0,0,23,38,0
16,8,18931,15,1,2,14,5,2,0,0,0,23,38,0
4,8,10862,11,15,2,14,5,2,0,0,0,23,38,0
14,3,8857,12,5,0,7,1,3,0,0,0,23,38,0
41,3,12302,5,10,6,7,1,3,0,0,0,23,38,0
29,0,1712,8,2,5,12,1,3,0,0,0,23,38,0
25,3,6467,15,1,0,0,1,4,0,0,0,23,38,0
6,3,10166,8,2,0,0,1,4,0,0,0,23,38,0
32,1,15594,7,3,0,0,1,4,0,0,0,23,38,0
31,3,8459,11,15,0,0,1,4,0,0,0,23,38,0
13,3,7600,11,15,3,0,1,4,0,0,0,23,38,0
6,3,14310,15,1,4,0,1,4,0,0,0,23,38,0
2,3,17662,15,1,4,0,1,4,0,0,0,23,38,0
5,3,19595,15,1,4,0,1,4,0,0,0,23,38,0
4,3,19870,15,1,4,0,1,4,0,0,0,23,38,0
3,3,9216,7,3,4,0,1,4,0,0,0,23,38,0
7,3,3290,9,4,4,0,1,4,0,0,0,23,38,0
7,3,19899,9,4,4,0,1,4,0,0,0,23,38,0
1,3,1335,2,14,4,0,1,4,0,0,0,23,38,0
37,1,4970,11,15,4,0,1,4,0,0,0,23,38,0
4,3,6024,11,15,4,0,1,4,0,0,0,23,38,0
6,3,11099,11,15,4,0,1,4,0,0,0,23,38,0
7,3,12960,11,15,4,0,1,4,0,0,0,23,38,0
2,3,17341,11,15,4,0,1,4,0,0,0,23,38,0
3,3,17951,11,15,4,0,1,4,0,0,0,23,38,0
3,1,19189,11,15,4,0,1,4,0,0,0,23,38,0
59,1,5490,15,1,6,0,1,4,0,0,0,23,38,0
47,3,8075,11,15,6,0,1,4,0,0,0,23,38,0
33,3,8541,5,10,0,2,1,4,0,0,0,23,38,0
4,3,12689,11,15,4,2,1,4,0,0,0,23,38,0
43,3,20280,8,2,6,2,1,4,0,0,0,23,38,0
38,5,19248,10,7,0,3,1,4,0,0,0,23,38,0
3,3,7892,15,1,4,3,1,4,0,0,0,23,38,0
5,3,8806,9,4,4,3,1,4,0,0,0,23,38,0
5,3,9939,9,4,4,3,1,4,0,0,0,23,38,0
6,3,21119,9,4,4,3,1,4,0,0,0,23,38,0
9,3,4552,12,5,4,3,1,4,0,0,0,23,38,0
58,5,5181,8,2,6,3,1,4,0,0,0,23,38,0
36,4,2896,1,13,6,3,1,4,0,0,0,23,38,0
9,3,7784,0,12,0,5,1,4,0,0,0,23,38,0
5,3,2018,15,1,4,5,1,4,0,0,0,23,38,0
44,3,21541,1,13,6,5,1,4,0,0,0,23,38,0
20,3,5625,8,2,0,6,1,4,0,0,0,23,38,0
19,3,3937,11,15,4,6,1,4,0,0,0,23,38,0
1,3,4323,11,15,4,6,1,4,0,0,0,23,38,0
1,3,18203,11,15,4,6,1,4,0,0,0,23,38,0
11,3,18781,15,1,0,7,1,4,0,0,0,23,38,0
44,3,21418,15,1,0,7,1,4,0,0,0,23,38,0
21,3,10128,8,2,0,7,1,4,0,0,0,23,38,0
20,3,11949,11,15,0,7,1,4,0,0,0,23,38,0
28,3,18988,11,15,0,7,1,4,0,0,0,23,38,0
4,3,1580,15,1,4,7,1,4,0,0,0,23,38,0
7,3,3646,15,1,4,7,1,4,0,0,0,23,38,0
2,3,10342,15,1,4,7,1,4,0,0,0,23,38,0
2,3,12900,15,1,4,7,1,4,0,0,0,23,38,0
5,3,15412,15,1,4,7,1,4,0,0,0,23,38,0
5,3,15746,15,1,4,7,1,4,0,0,0,23,38,0
3,3,16427,15,1,4,7,1,4,0,0,0,23,38,0
2,3,16882,15,1,4,7,1,4,0,0,0,23,38,0
9,3,19803,15,1,4,7,1,4,0,0,0,23,38,0
6,3,19999,15,1,4,7,1,4,0,0,0,23,38,0
11,3,20003,15,1,4,7,1,4,0,0,0,23,38,0
4,3,20641,15,1,4,7,1,4,0,0,0,23,38,0
5,3,6780,8,2,4,7,1,4,0,0,0,23,38,0
5,3,8617,8,2,4,7,1,4,0,0,0,23,38,0
20,3,21594,7,3,4,7,1,4,0,0,0,23,38,0
6,3,9730,9,4,4,7,1,4,0,0,0,23,38,0
31,3,20551,1,13,4,7,1,4,0,0,0,23,38,0
6,3,20835,2,14,4,7,1,4,0,0,0,23,38,0
7,3,703,11,15,4,7,1,4,0,0,0,23,38,0
2,3,1750,11,15,4,7,1,4,0,0,0,23,38,0
3,3,1932,11,15,4,7,1,4,0,0,0,23,38,0
14,3,5896,11,15,4,7,1,4,0,0,0,23,38,0
2,3,6144,11,15,4,7,1,4,0,0,0,23,38,0
2,3,7726,11,15,4,7,1,4,0,0,0,23,38,0
6,3,12036,11,15,4,7,1,4,0,0,0,23,38,0
14,3,13232,11,15,4,7,1,4,0,0,0,23,38,0
4,3,19534,11,15,4,7,1,4,0,0,0,23,38,0
10,6,3603,15,1,5,7,1,4,0,0,0,23,38,0
16,3,5344,15,1,5,7,1,4,0,0,0,23,38,0
18,3,583,2,14,5,7,1,4,0,0,0,23,38,0
15,3,5818,11,15,5,7,1,4,0,0,0,23,38,0
14,3,10671,9,4,6,7,1,4,0,0,0,23,38,0
36,1,7646,11,15,6,7,1,4,0,0,0,23,38,0
50,5,17045,11,15,6,7,1,4,0,0,0,23,38,0
5,3,2116,8,2,4,8,1,4,0,0,0,23,38,0
1,3,168,2,14,4,8,1,4,0,0,0,23,38,0
15,3,18250,15,1,0,9,1,4,0,0,0,23,38,0
43,5,5399,9,4,0,9,1,4,0,0,0,23,38,0
28,1,2839,12,5,0,9,1,4,0,0,0,23,38,0
37,5,2864,12,5,0,9,1,4,0,0,0,23,38,0
20,3,6256,15,1,3,9,1,4,0,0,0,23,38,0
3,3,17729,15,1,4,9,1,4,0,0,0,23,38,0
7,0,18193,9,4,4,9,1,4,0,0,0,23,38,0
8,3,18712,9,4,4,9,1,4,0,0,0,23,38,0
6,3,12493,12,5,4,9,1,4,0,0,0,23,38,0
8,3,11641,14,6,4,9,1,4,0,0,0,23,38,0
9,3,11641,14,6,4,9,1,4,0,0,0,23,38,0
17,3,4602,11,15,4,9,1,4,0,0,0,23,38,0
22,3,7987,7,3,5,9,1,4,0,0,0,23,38,0
47,3,3365,9,4,6,9,1,4,0,0,0,23,38,0
29,3,7750,11,15,0,11,1,4,0,0,0,23,38,0
31,3,8388,11,15,0,11,1,4,0,0,0,23,38,0
3,5,8571,11,15,0,11,1,4,0,0,0,23,38,0
18,3,10442,11,15,0,11,1,4,0,0,0,23,38,0
2,3,1859,15,1,4,11,1,4,0,0,0,23,38,0
6,3,6056,15,1,4,11,1,4,0,0,0,23,38,0
1,3,8071,15,1,4,11,1,4,0,0,0,23,38,0
3,3,11815,15,1,4,11,1,4,0,0,0,23,38,0
10,3,14145,15,1,4,11,1,4,0,0,0,23,38,0
6,3,16009,15,1,4,11,1,4,0,0,0,23,38,0
5,3,16493,15,1,4,11,1,4,0,0,0,23,38,0
7,3,8476,9,4,4,11,1,4,0,0,0,23,38,0
13,3,12862,9,4,4,11,1,4,0,0,0,23,38,0
1,3,1984,1,13,4,11,1,4,0,0,0,23,38,0
51,3,4261,11,15,4,11,1,4,0,0,0,23,38,0
5,3,5359,11,15,4,11,1,4,0,0,0,23,38,0
2,3,9013,11,15,4,11,1,4,0,0,0,23,38,0
3,3,11795,11,15,4,11,1,4,0,0,0,23,38,0
3,3,14630,11,15,4,11,1,4,0,0,0,23,38,0
44,4,11073,9,4,5,11,1,4,0,0,0,23,38,0
25,3,9768,11,15,5,11,1,4,0,0,0,23,38,0
26,3,16553,11,15,5,11,1,4,0,0,0,23,38,0
51,3,20355,2,14,6,11,1,4,0,0,0,23,38,0
36,3,12971,11,15,6,11,1,4,0,0,0,23,38,0
25,3,7172,8,2,0,12,1,4,0,0,0,23,38,0
29,3,14591,11,15,0,12,1,4,0,0,0,23,38,0
10,3,7572,15,1,4,12,1,4,0,0,0,23,38,0
23,8,16302,15,1,0,14,1,4,0,0,0,23,38,0
11,8,20541,15,1,0,14,1,4,0,0,0,23,38,0
21,8,9991,14,6,0,14,1,4,0,0,0,23,38,0
20,8,14739,11,15,0,14,1,4,0,0,0,23,38,0
37,8,15668,11,15,0,14,1,4,0,0,0,23,38,0
4,8,3778,15,1,4,14,1,4,0,0,0,23,38,0
13,8,404,6,11,4,14,1,4,0,0,0,23,38,0
3,8,7463,0,12,4,14,1,4,0,0,0,23,38,0
24,8,3848,11,15,4,14,1,4,0,0,0,23,38,0
3,8,17862,11,15,4,14,1,4,0,0,0,23,38,0
19,8,7444,11,15,5,14,1,4,0,0,0,23,38,0
55,8,11716,8,2,6,14,1,4,0,0,0,23,38,0
45,8,6755,0,12,6,14,1,4,0,0,0,23,38,0
47,8,9938,11,15,6,14,1,4,0,0,0,23,38,0
1,3,8954,11,15,4,0,2,4,0,0,0,23,38,0
27,3,18230,11,15,4,0,2,4,0,0,0,23,38,0
45,5,2890,11,15,6,0,2,4,0,0,0,23,38,0
4,3,10985,15,1,4,7,2,4,0,0,0,23,38,0
2,3,2446,0,12,4,7,2,4,0,0,0,23,38,0
2,3,15995,2,14,4,7,2,4,0,0,0,23,38,0
4,3,6623,11,15,4,7,2,4,0,0,0,23,38,0
18,5,13322,11,15,4,7,2,4,0,0,0,23,38,0
51,3,3454,15,1,0,8,2,4,0,0,0,23,38,0
47,3,6711,7,3,4,9,2,4,0,0,0,23,38,0
3,3,3646,15,1,2,11,2,4,0,0,0,23,38,0
2,8,3152,15,1,4,14,2,4,0,0,0,23,38,0
1,8,13877,0,12,4,14,2,4,0,0,0,23,38,0
2,8,19737,11,15,4,14,2,4,0,0,0,23,38,0
9,6,8563,11,15,0,0,3,4,0,0,0,23,38,0
2,3,3289,15,1,4,0,3,4,0,0,0,23,38,0
3,3,4016,15,1,4,0,3,4,0,0,0,23,38,0
4,6,4016,15,1,4,0,3,4,0,0,0,23,38,0
7,3,9955,15,1,4,0,3,4,0,0,0,23,38,0
2,3,19435,15,1,4,0,3,4,0,0,0,23,38,0
8,3,19672,15,1,4,0,3,4,0,0,0,23,38,0
5,3,7617,8,2,4,0,3,4,0,0,0,23,38,0
6,3,1907,9,4,4,0,3,4,0,0,0,23,38,0
6,3,8144,9,4,4,0,3,4,0,0,0,23,38,0
2,5,67,1,13,4,0,3,4,0,0,0,23,38,0
1,3,13473,2,14,4,0,3,4,0,0,0,23,38,0
0,3,15922,2,14,4,0,3,4,0,0,0,23,38,0
1,3,838,11,15,4,0,3,4,0,0,0,23,38,0
3,3,16088,11,15,4,0,3,4,0,0,0,23,38,0
16,0,17658,11,15,4,0,3,4,0,0,0,23,38,0
2,3,14832,11,15,5,0,3,4,0,0,0,23,38,0
2,3,5851,15,1,4,3,3,4,0,0,0,23,38,0
4,3,6250,15,1,4,3,3,4,0,0,0,23,38,0
3,3,9909,15,1,4,3,3,4,0,0,0,23,38,0
3,3,16933,15,1,4,3,3,4,0,0,0,23,38,0
5,3,16612,9,4,4,3,3,4,0,0,0,23,38,0
2,3,19794,2,14,4,4,3,4,0,0,0,23,38,0
24,1,4732,13,0,4,5,3,4,0,0,0,23,38,0
7,3,6371,15,1,4,5,3,4,0,0,0,23,38,0
15,3,11141,11,15,4,5,3,4,0,0,0,23,38,0
6,3,12145,11,15,4,5,3,4,0,0,0,23,38,0
19,3,8886,15,1,0,6,3,4,0,0,0,23,38,0
6,3,7716,8,2,2,6,3,4,0,0,0,23,38,0
7,3,8516,13,0,4,6,3,4,0,0,0,23,38,0
5,3,21630,15,1,4,6,3,4,0,0,0,23,38,0
18,3,21556,5,10,4,6,3,4,0,0,0,23,38,0
3,4,6876,11,15,4,6,3,4,0,0,0,23,38,0
3,3,11211,11,15,4,6,3,4,0,0,0,23,38,0
23,3,20726,11,15,6,6,3,4,0,0,0,23,38,0
7,3,5584,7,3,0,7,3,4,0,0,0,23,38,0
19,3,2760,11,15,0,7,3,4,0,0,0,23,38,0
4,3,452,15,1,4,7,3,4,0,0,0,23,38,0
4,3,1093,15,1,4,7,3,4,0,0,0,23,38,0
3,3,2994,15,1,4,7,3,4,0,0,0,23,38,0
1,3,5163,15,1,4,7,3,4,0,0,0,23,38,0
2,3,5195,15,1,4,7,3,4,0,0,0,23,38,0
2,3,8327,15,1,4,7,3,4,0,0,0,23,38,0
6,3,9854,15,1,4,7,3,4,0,0,0,23,38,0
10,3,13527,15,1,4,7,3,4,0,0,0,23,38,0
4,3,16434,15,1,4,7,3,4,0,0,0,23,38,0
4,3,19548,15,1,4,7,3,4,0,0,0,23,38,0
11,3,19858,15,1,4,7,3,4,0,0,0,23,38,0
2,3,20767,15,1,4,7,3,4,0,0,0,23,38,0
6,3,21345,15,1,4,7,3,4,0,0,0,23,38,0
4,3,6366,7,3,4,7,3,4,0,0,0,23,38,0
6,3,4803,9,4,4,7,3,4,0,0,0,23,38,0
6,3,10770,9,4,4,7,3,4,0,0,0,23,38,0
7,3,14125,9,4,4,7,3,4,0,0,0,23,38,0
39,3,11260,5,10,4,7,3,4,0,0,0,23,38,0
0,3,15151,0,12,4,7,3,4,0,0,0,23,38,0
1,3,19699,0,12,4,7,3,4,0,0,0,23,38,0
5,3,1154,1,13,4,7,3,4,0,0,0,23,38,0
0,3,10294,1,13,4,7,3,4,0,0,0,23,38,0
1,3,20460,1,13,4,7,3,4,0,0,0,23,38,0
0,3,4094,2,14,4,7,3,4,0,0,0,23,38,0
2,0,13650,2,14,4,7,3,4,0,0,0,23,38,0
9,3,332,11,15,4,7,3,4,0,0,0,23,38,0
3,3,2116,11,15,4,7,3,4,0,0,0,23,38,0
1,3,2669,11,15,4,7,3,4,0,0,0,23,38,0
2,3,4000,11,15,4,7,3,4,0,0,0,23,38,0
7,3,6073,11,15,4,7,3,4,0,0,0,23,38,0
14,3,7289,11,15,4,7,3,4,0,0,0,23,38,0
3,3,7833,11,15,4,7,3,4,0,0,0,23,38,0
2,3,14464,11,15,4,7,3,4,0,0,0,23,38,0
7,3,14935,11,15,4,7,3,4,0,0,0,23,38,0
1,3,20703,11,15,4,7,3,4,0,0,0,23,38,0
1,3,21138,11,15,4,7,3,4,0,0,0,23,38,0
1,3,21476,11,15,4,7,3,4,0,0,0,23,38,0
3,3,4940,15,1,5,7,3,4,0,0,0,23,38,0
4,3,13198,15,1,4,9,3,4,0,0,0,23,38,0
2,3,67,9,4,4,9,3,4,0,0,0,23,38,0
19,6,9885,12,5,4,9,3,4,0,0,0,23,38,0
13,3,7173,11,15,4,9,3,4,0,0,0,23,38,0
4,3,8356,11,15,4,9,3,4,0,0,0,23,38,0
2,3,4660,15,1,4,10,3,4,0,0,0,23,38,0
0,3,4642,1,13,4,10,3,4,0,0,0,23,38,0
14,3,2979,15,1,0,11,3,4,0,0,0,23,38,0
0,3,7409,0,12,2,11,3,4,0,0,0,23,38,0
1,3,803,15,1,4,11,3,4,0,0,0,23,38,0
3,3,882,15,1,4,11,3,4,0,0,0,23,38,0
2,3,2352,15,1,4,11,3,4,0,0,0,23,38,0
5,3,7181,15,1,4,11,3,4,0,0,0,23,38,0
3,3,10040,15,1,4,11,3,4,0,0,0,23,38,0
5,3,10177,15,1,4,11,3,4,0,0,0,23,38,0
3,3,10463,15,1,4,11,3,4,0,0,0,23,38,0
5,3,10750,15,1,4,11,3,4,0,0,0,23,38,0
3,3,11563,15,1,4,11,3,4,0,0,0,23,38,0
2,3,14216,15,1,4,11,3,4,0,0,0,23,38,0
2,3,19790,15,1,4,11,3,4,0,0,0,23,38,0
0,3,1206,1,13,4,11,3,4,0,0,0,23,38,0
1,3,4436,1,13,4,11,3,4,0,0,0,23,38,0
1,3,13949,1,13,4,11,3,4,0,0,0,23,38,0
2,3,5195,11,15,4,11,3,4,0,0,0,23,38,0
4,3,5658,11,15,4,11,3,4,0,0,0,23,38,0
8,3,8561,11,15,4,11,3,4,0,0,0,23,38,0
1,3,8671,11,15,4,11,3,4,0,0,0,23,38,0
7,3,8696,11,15,4,11,3,4,0,0,0,23,38,0
3,3,15308,11,15,4,11,3,4,0,0,0,23,38,0
4,3,16602,11,15,4,11,3,4,0,0,0,23,38,0
4,3,11413,8,2,4,12,3,4,0,0,0,23,38,0
5,3,14685,15,1,4,13,3,4,0,0,0,23,38,0
6,8,18515,11,15,2,14,3,4,0,0,0,23,38,0
3,8,938,15,1,4,14,3,4,0,0,0,23,38,0
2,8,1059,15,1,4,14,3,4,0,0,0,23,38,0
1,8,2941,15,1,4,14,3,4,0,0,0,23,38,0
13,8,3676,15,1,4,14,3,4,0,0,0,23,38,0
2,8,6772,15,1,4,14,3,4,0,0,0,23,38,0
5,8,10411,15,1,4,14,3,4,0,0,0,23,38,0
4,8,14905,15,1,4,14,3,4,0,0,0,23,38,0
1,8,15152,15,1,4,14,3,4,0,0,0,23,38,0
3,8,16374,15,1,4,14,3,4,0,0,0,23,38,0
2,8,17189,15,1,4,14,3,4,0,0,0,23,38,0
3,8,18042,15,1,4,14,3,4,0,0,0,23,38,0
3,8,21636,15,1,4,14,3,4,0,0,0,23,38,0
8,8,16051,9,4,4,14,3,4,0,0,0,23,38,0
1,8,18198,0,12,4,14,3,4,0,0,0,23,38,0
0,8,3583,1,13,4,14,3,4,0,0,0,23,38,0
2,8,6142,1,13,4,14,3,4,0,0,0,23,38,0
0,8,18864,1,13,4,14,3,4,0,0,0,23,38,0
1,8,12559,11,15,4,14,3,4,0,0,0,23,38,0
17,3,5688,15,1,0,0,4,4,0,0,0,23,38,0
21,3,6571,15,1,0,0,4,4,0,0,0,23,38,0
45,3,9808,15,1,0,0,4,4,0,0,0,23,38,0
29,1,1830,11,15,0,0,4,4,0,0,0,23,38,0
23,3,4829,11,15,0,0,4,4,0,0,0,23,38,0
28,3,7792,11,15,3,0,4,4,0,0,0,23,38,0
13,3,11709,15,1,4,0,4,4,0,0,0,23,38,0
8,3,2991,11,15,4,0,4,4,0,0,0,23,38,0
2,3,9585,11,15,5,0,4,4,0,0,0,23,38,0
18,3,6252,15,1,6,0,4,4,0,0,0,23,38,0
37,3,6479,7,3,6,0,4,4,0,0,0,23,38,0
32,5,1509,15,1,6,2,4,4,0,0,0,23,38,0
